state	constituency	candidate_name	sex	age	category	partyname	partysymbol	general	postal	total	pct_of_total_votes	pct_of_polled_votes	totalvoters
Andhra Pradesh	Mahbubnagar	None of the Above				NOTA	NOTA	9016	21	9037	0.63700598	0.889907326	1418668
Andhra Pradesh	Nagarkurnool	YELLAIAH NANDI	M	71	SC	INC	Hand	419040	1035	420075	28.43522495	37.63775647	1477305
Andhra Pradesh	Nagarkurnool	BAKKANI NARSIMLU	M	63	SC	TDP	Bicycle	182734	618	183352	12.41124886	16.42791865	1477305
Andhra Pradesh	Nagarkurnool	BAHADHUR SRINIVAS	M	39	SC	BSP	Elephant	12022	67	12089	0.818314431	1.083146671	1477305
Andhra Pradesh	Nagarkurnool	DR. MANDA JAGANNATH	M	63	SC	TRS	Car	401212	2187	403399	27.30641269	36.14362512	1477305
Andhra Pradesh	Nagarkurnool	MAREDU GOPAL	M	63	SC	YSRCP	Ceiling Fan	22955	30	22985	1.555873702	2.059403279	1477305
Andhra Pradesh	Nagarkurnool	BUDDULA SRINIVAS	M	39	SC	IND	Auto- Rickshaw	54675	5	54680	3.701334525	4.89920258	1477305
Andhra Pradesh	Nagarkurnool	None of the Above				NOTA	NOTA	12329	59	12388	0.838553989	1.109936386	1477305
Andhra Pradesh	Nalgonda	KUNDARAPU RAMESH	M	46	GEN	BSP	Elephant	11503	14	11517	0.770706591	0.9664783	1494343
Andhra Pradesh	Nalgonda	GUTHA SUKHENDER REDDY	M	60	GEN	INC	Hand	467984	4109	472093	31.59201067	39.61688287	1494343
Andhra Pradesh	Nalgonda	TERA CHINNAPA REDDY	M	50	GEN	TDP	Bicycle	277433	1504	278937	18.66619645	23.40770665	1494343
Andhra Pradesh	Nalgonda	NANDYALA NARSIMHA REDDY	M	58	GEN	CPM	Hammer, Sickle and Star	54157	266	54423	3.641934951	4.56704424	1494343
Andhra Pradesh	Nalgonda	DR. PALLA RAJESHWAR REDDY	M	50	GEN	TRS	Car	257953	2724	260677	17.44425477	21.87537238	1494343
Andhra Pradesh	Nalgonda	GUNNAM NAGI REDDY	M	64	GEN	YSRCP	Ceiling Fan	39339	46	39385	2.635606417	3.305092284	1494343
Andhra Pradesh	Nalgonda	TEJAVATH BELLAIAH NAIK	M	42	GEN	AAAP	Broom	2297	11	2308	0.154449146	0.193681681	1494343
Andhra Pradesh	Nalgonda	MANUPURI DAYA SAGAR	M	39	GEN	PPOI	Television	4481	14	4495	0.300801088	0.377209339	1494343
Andhra Pradesh	Nalgonda	MARRI NEHEMIAH	M	58	GEN	IND	Auto- Rickshaw	56256	3	56259	3.764798309	4.721116842	1494343
Andhra Pradesh	Nalgonda	None of the Above				NOTA	NOTA	9284	21	9305	0.622681673	0.780852703	1494343
Andhra Pradesh	Bhongir 	ARVAPALLY AMBATI	M	34	GEN	BSP	Elephant	9023	6	9029	0.605063529	0.744536984	1492240
Andhra Pradesh	Bhongir 	INDRASENA REDDY NALLU	M	64	GEN	BJP	Lotus	182849	400	183249	12.2801292	15.11082708	1492240
Andhra Pradesh	Bhongir 	KOMATIREDDY RAJGOPAL REDDY	M	46	GEN	INC	Hand	416240	1380	417620	27.98611483	34.43720623	1492240
Andhra Pradesh	Bhongir 	CHERUPALLY SEETHARAMULU	M	60	GEN	CPM	Hammer, Sickle and Star	53973	62	54035	3.621066316	4.455759875	1492240
Andhra Pradesh	Bhongir 	DR. BOORA NARSAIAH GOUD	M	55	GEN	TRS	Car	446822	1342	448164	30.03297057	36.95588357	1492240
Andhra Pradesh	Bhongir 	KAPILAVAI DILEEP KUMAR	M	60	GEN	RLD	Hand Pump	5550	1	5551	0.371991101	0.45773893	1492240
Andhra Pradesh	Bhongir 	GUDURU JANARDHAN REDDY	M	41	GEN	JaSPa	Chappals	2342	0	2342	0.156945263	0.193122784	1492240
Andhra Pradesh	Bhongir 	GUAHATI MOTHILAL	M	45	GEN	AIMIM	Kite	2598	2	2600	0.174234708	0.214397625	1492240
Andhra Pradesh	Bhongir 	NAGULA SRINIVAS YADAV	M	44	GEN	MaSP	Scissors	1852	6	1858	0.124510803	0.153211841	1492240
Andhra Pradesh	Bhongir 	BOILLA NARENDER	M	32	SC	RPI(A)	Sewing Machine	6846	1	6847	0.458840401	0.5646079	1492240
Andhra Pradesh	Bhongir 	NAVULLA MALLA REDDY	M	42	GEN	IND	Coconut	26805	0	26805	1.796292822	2.210357055	1492240
Andhra Pradesh	Bhongir 	RAVULAPALLY KONDAL RAO	M	60	GEN	IND	Television	7720	1	7721	0.517410068	0.636678486	1492240
Andhra Pradesh	Bhongir 	VARIKUPPALA KRISHNA VADDERA	M	45	GEN	IND	Auto- Rickshaw	35004	0	35004	2.34573527	2.886451719	1492240
Andhra Pradesh	Bhongir 	None of the Above				NOTA	NOTA	10869	38	10907	0.730914598	0.899398037	1492240
Andhra Pradesh	Warangal	KADIYAM SRIHARI	M	63	SC	TRS	Car	658828	2811	661639	43.02567928	56.23188677	1537778
Andhra Pradesh	Warangal	GANNARAPU SURENDER	M	49	SC	BSP	Elephant	9489	47	9536	0.620115921	0.810452939	1537778
Andhra Pradesh	Warangal	PARAMESHWAR RAMAGALLA	M	55	SC	BJP	Lotus	186742	397	187139	12.1694498	15.90471399	1537778
Andhra Pradesh	Warangal	RAJAIAH SIRICILLA	M	61	SC	INC	Hand	268450	615	269065	17.49701029	22.8675042	1537778
Andhra Pradesh	Warangal	CHINTHA SWAMY	M	44	SC	AAAP	Broom	5561	8	5569	0.362146137	0.473302477	1537778
Andhra Pradesh	Warangal	THUPPARI NARASIMHA SWAMY	M	44	SC	PPOI	Television	7350	0	7350	0.477962669	0.624667481	1537778
Andhra Pradesh	Warangal	VENKANNA KANNAM	M	36	SC	MCPI	Carrom Board	2257	1	2258	0.146835334	0.191904649	1537778
Andhra Pradesh	Warangal	VENKANNA NEERUDU	M	38	SC	BMUP	Cot	2098	0	2098	0.136430705	0.178306446	1537778
Andhra Pradesh	Warangal	VENU ESAMPELLY	M	37	SC	AIFB	Lion	1541	0	1541	0.100209588	0.130967699	1537778
Andhra Pradesh	Warangal	KANAKAM RAMESH	M	34	SC	IND	Scissors	2013	0	2013	0.130903245	0.1710824	1537778
Andhra Pradesh	Warangal	CHILUVERU PRATHAP	M	40	SC	IND	Gas Stove	9178	0	9178	0.596835562	0.780026958	1537778
Andhra Pradesh	Warangal	JANNU MAHENDAR	M	33	SC	IND	Black Board	3209	2	3211	0.208807909	0.27289895	1537778
Andhra Pradesh	Warangal	None of the Above				NOTA	NOTA	14007	27	14034	0.912616069	1.19273244	1537778
Andhra Pradesh	Mahabubabad  	PROF. AZMEERA SEETARAM NAIK	M	56	ST	TRS	Car	319388	1181	320569	23.10760275	28.45432621	1387288
Andhra Pradesh	Mahabubabad  	P. BALRAM	M	49	ST	INC	Hand	283735	1842	285577	20.58527141	25.34836842	1387288
Andhra Pradesh	Mahabubabad  	BANOTH MOHANLAL	M	49	ST	TDP	Bicycle	215664	240	215904	15.56302657	19.16405781	1387288
Andhra Pradesh	Mahabubabad  	BODA RAASI	F	29	ST	BSP	Elephant	6220	4	6224	0.448645126	0.552454312	1387288
Andhra Pradesh	Mahabubabad  	KAVITHA RANI LUNAVATH	F	35	ST	PPOI	Television	6633	4	6637	0.478415441	0.589112993	1387288
Andhra Pradesh	Mahabubabad  	GUGULOTU JAGAN	M	37	ST	MCPI	Carrom Board	3662	0	3662	0.26396826	0.325046223	1387288
Andhra Pradesh	Mahabubabad  	TELLAM VENKATA RAO	M	46	ST	YSRCP	Ceiling Fan	127819	653	128472	9.260658205	11.4034239	1387288
Andhra Pradesh	Mahabubabad  	EESAM SUDHAKAR	M	29	ST	IND	Bat	2193	0	2193	0.158078207	0.194654934	1387288
Andhra Pradesh	Mahabubabad  	V. GOURI NAGAMANI	F	43	ST	IND	Scissors	13580	83	13663	0.984871202	1.212754381	1387288
Andhra Pradesh	Mahabubabad  	DATLA NAGESHWAR RAO	M	48	ST	IND	Pot	6833	20	6853	0.493985387	0.608285572	1387288
Andhra Pradesh	Mahabubabad  	PADIGA YARRAIAH	M	69	ST	IND	Table	3496	2	3498	0.252146634	0.310489265	1387288
Andhra Pradesh	Mahabubabad  	PAYAM CHANDHAR RAO (CHINNA CHANDHRANNA)	M	53	ST	IND	Auto- Rickshaw	94029	15	94044	6.778981725	8.347527847	1387288
Andhra Pradesh	Mahabubabad  	PONAKA SAMMAKKA	F	36	ST	IND	Cup & Saucer	3443	0	3443	0.248182065	0.305607358	1387288
Andhra Pradesh	Mahabubabad  	BALUNAYAK BHUKYA	M	34	ST	IND	Gas Cylinder	3091	0	3091	0.222808818	0.274363155	1387288
Andhra Pradesh	Mahabubabad  	METLA PAPAIAH	M	62	ST	IND	BUCKET	3882	43	3925	0.282926112	0.348390613	1387288
Andhra Pradesh	Mahabubabad  	LAXMAN BUKYA	M	38	ST	IND	Ring	14029	5	14034	1.011614027	1.24568506	1387288
Andhra Pradesh	Mahabubabad  	LAXMINARAYANA BORRA	M	38	ST	IND	Gas Stove	5879	0	5879	0.423776462	0.521831443	1387288
Andhra Pradesh	Mahabubabad  	None of the Above				NOTA	NOTA	6695	9	6704	0.483245008	0.595060043	1387288
Andhra Pradesh	Khammam 	KANKANALA NARAYANA	M	66	GEN	CPI	Ears of Corn And Sickle	187266	436	187702	13.03244468	15.78837577	1440267
Andhra Pradesh	Khammam 	DODDA RAM BABU	M	48	GEN	BSP	Elephant	4758	3	4761	0.330563708	0.400467001	1440267
Andhra Pradesh	Khammam 	NAMA NAGESWARA RAO	M	56	GEN	TDP	Bicycle	407614	2616	410230	28.48291324	34.50610752	1440267
Andhra Pradesh	Khammam 	BUDAN BAIG SHAIK	M	53	GEN	TRS	Car	88944	180	89124	6.188019305	7.496580764	1440267
Andhra Pradesh	Khammam 	NAGARJUNA CHERUKURU	M	44	GEN	JaSPa	Chappals	4994	8	5002	0.347296717	0.420738488	1440267
Andhra Pradesh	Khammam 	PONGULETI  SRINIVASA REDDY	M	48	GEN	YSRCP	Ceiling Fan	418609	3825	422434	29.33025613	35.53263541	1440267
Andhra Pradesh	Khammam 	MEDARAMETLA  RAMA RAO	M	48	GEN	PPOI	Television	4136	3	4139	0.287377271	0.348148061	1440267
Andhra Pradesh	Khammam 	KANAKAM TIRUMALA RAO	M	27	SC	IND	Green Chilli	917	0	917	0.06366875	0.077132586	1440267
Andhra Pradesh	Khammam 	KALTHI RAMULAMMA	F	39	ST	IND	Basket containing Fruits	983	0	983	0.068251234	0.082684113	1440267
Andhra Pradesh	Khammam 	KALTHI VENKATESWARLU	M	42	ST	IND	Almirah	1063	0	1063	0.07380576	0.089413237	1440267
Andhra Pradesh	Khammam 	KAKI BHASKAR	M	43	GEN	IND	Auto- Rickshaw	5368	0	5368	0.372708671	0.451524231	1440267
Andhra Pradesh	Khammam 	GUGULOTHU RANJITH KUMAR	M	30	ST	IND	Bat	1434	0	1434	0.099564872	0.12061955	1440267
Andhra Pradesh	Khammam 	GUGULOTHU SARVAN	M	29	ST	IND	Sewing Machine	1491	0	1491	0.103522472	0.125414051	1440267
Andhra Pradesh	Khammam 	GOKINEPALLI VENKATESWARA RAO (GVR)	M	56	GEN	IND	Cup & Saucer	8041	14	8055	0.559271302	0.677538688	1440267
Andhra Pradesh	Khammam 	JERRIPOTHULA SRINIVAS	M	38	SC	IND	Cot	1116	0	1116	0.077485633	0.093871282	1440267
Andhra Pradesh	Khammam 	NAGIREDDY RAJI REDDY (RAJANNA)	M	38	GEN	IND	Telephone	4484	0	4484	0.311331163	0.377167409	1440267
Andhra Pradesh	Khammam 	BACHALA LAXMAIAH	M	55	ST	IND	Electric Pole	6506	0	6506	0.451721799	0.547246022	1440267
Andhra Pradesh	Khammam 	BANOTH KISHAN NAYAK	M	33	ST	IND	Dolli	1617	0	1617	0.11227085	0.136012422	1440267
Andhra Pradesh	Khammam 	BANOTH LAXMA NAIK	M	57	ST	IND	Table	1342	0	1342	0.093177168	0.112881058	1440267
Andhra Pradesh	Khammam 	BUSIREDDY SHANKAR REDDY	M	53	GEN	IND	Pot	964	0	964	0.066932034	0.081085946	1440267
Andhra Pradesh	Khammam 	MARIKANTI VASUDASU	M	69	GEN	IND	Ring	879	0	879	0.061030351	0.073936252	1440267
Andhra Pradesh	Khammam 	MUDIGE NAGESWARA RAO	M	44	ST	IND	BELT	1202	0	1202	0.083456748	0.10110509	1440267
Andhra Pradesh	Khammam 	MOKALLA RAMESH	M	41	ST	IND	Scissors	5401	0	5401	0.374999913	0.454299994	1440267
Andhra Pradesh	Khammam 	RAMESH KOMMU	M	42	SC	IND	Gas Stove	1273	1	1274	0.088455821	0.107161302	1440267
Andhra Pradesh	Khammam 	RAMU KANDULA	M	35	SC	IND	Coconut	1021	0	1021	0.070889634	0.085880447	1440267
Andhra Pradesh	Khammam 	LINGALA RAVI KUMAR	M	38	SC	IND	Gas Cylinder	9459	1	9460	0.656822659	0.795718931	1440267
Andhra Pradesh	Khammam 	SANAPA POMMAIAH	M	50	ST	IND	BUCKET	889	0	889	0.061724666	0.074777392	1440267
Andhra Pradesh	Khammam 	None of the Above				NOTA	NOTA	4978	13	4991	0.346532969	0.419813233	1440267
Andhra Pradesh	Aruku 	KISHORE CHANDRA DEO	M	67	ST	INC	Hand	52574	310	52884	4.156436173	5.787249317	1272340
Andhra Pradesh	Aruku 	GUMMIDI SANDHYARANI	F	41	ST	TDP	Bicycle	319846	1947	321793	25.29143154	35.21474017	1272340
Andhra Pradesh	Aruku 	MIDIYAM BABURAO	M	63	ST	CPM	Hammer, Sickle and Star	38254	644	38898	3.057201691	4.256720821	1272340
Andhra Pradesh	Aruku 	KOTHAPALLI GEETHA	F	43	ST	YSRCP	Ceiling Fan	410730	2461	413191	32.47488879	45.21668808	1272340
Andhra Pradesh	Aruku 	BURJABARIKI DHANARAJU	M	32	ST	AAAP	Broom	8539	30	8569	0.673483503	0.937730493	1272340
Andhra Pradesh	Aruku 	IILLA RAMI REDDY	M	60	ST	IND	Table	5685	7	5692	0.447364698	0.622892049	1272340
Andhra Pradesh	Aruku 	KANGALA BALUDORA	M	58	ST	IND	Cup & Saucer	23197	18	23215	1.824590911	2.5404847	1272340
Andhra Pradesh	Aruku 	CHETTI SANKARARAO	M	32	ST	IND	Envelope	8934	17	8951	0.703506924	0.97953386	1272340
Andhra Pradesh	Aruku 	BIDDIKA RAMAIAH	M	52	ST	IND	Iron	7581	6	7587	0.596302875	0.830267388	1272340
Andhra Pradesh	Aruku 	VANUGU SANKARARAO	M	39	ST	IND	Bat	4591	23	4614	0.362638917	0.504923386	1272340
Andhra Pradesh	Aruku 	SALLANGI RATNAM	F	35	ST	IND	Pot	7648	40	7688	0.604241005	0.841320111	1272340
Andhra Pradesh	Aruku 	None of the Above				NOTA	NOTA	16496	36	16532	1.299338227	1.809144651	1272340
Andhra Pradesh	Srikakulam	KILLI KRUPARANI	F	52	GEN	INC	Hand	24038	133	24171	1.709737248	2.29195469	1413726
Andhra Pradesh	Srikakulam	BODDEPALLI RAJARAO	M	47	GEN	BSP	Elephant	8036	13	8049	0.569346535	0.763226317	1413726
Andhra Pradesh	Srikakulam	RAMMOHAN NAIDU KINJARAPU	M	27	GEN	TDP	Bicycle	552348	4197	556545	39.36724655	52.77298924	1413726
Andhra Pradesh	Srikakulam	KADIYAM JAYALAKSHMI	F	32	GEN	PPOI	Television	5023	3	5026	0.355514435	0.476577894	1413726
Andhra Pradesh	Srikakulam	JAIDEV INJARAPU	M	41	GEN	AAAP	Broom	2517	42	2559	0.18101103	0.242650782	1413726
Andhra Pradesh	Srikakulam	PAIDI RAJA RAO	M	40	GEN	JaSPa	Chappals	11334	89	11423	0.808006643	1.083157438	1413726
Andhra Pradesh	Srikakulam	REDDY SHANTHI	F	45	GEN	YSRCP	Ceiling Fan	426135	2718	428853	30.33494468	40.66491435	1413726
Andhra Pradesh	Srikakulam	VASUDEVA RAO BODDU	M	41	GEN	CPI(ML)(L)	Auto- Rickshaw	5128	4	5132	0.363012352	0.486629079	1413726
Andhra Pradesh	Srikakulam	KINJARAPU TEJESWARA RAO	M	31	GEN	IND	Bat	2074	1	2075	0.146775259	0.196756691	1413726
Andhra Pradesh	Srikakulam	TOTA TEJESWARA RAO	M	36	GEN	IND	Coconut	2143	1	2144	0.151655979	0.203299444	1413726
Andhra Pradesh	Srikakulam	None of the Above				NOTA	NOTA	6100	38	6138	0.434171827	0.582020516	1413726
Andhra Pradesh	Vizianagaram	ASHOK GAJAPATHI RAJU PUSAPATI	M	62	GEN	TDP	Bicycle	534357	2192	536549	38.22292796	47.66811805	1403736
Andhra Pradesh	Vizianagaram	JHANSI LAKSHMI BOTCHA	F	50	GEN	INC	Hand	122091	396	122487	8.725786045	10.88199731	1403736
Andhra Pradesh	Vizianagaram	BONU KRISHNA	M	50	SC	BSP	Elephant	4091	1	4092	0.291507805	0.363541706	1403736
Andhra Pradesh	Vizianagaram	TADIVAKA RAMESH NAIDU	M	44	GEN	JaSPa	Chappals	3346	42	3388	0.241355924	0.300996897	1403736
Andhra Pradesh	Vizianagaram	NARU SIMHADRI NAIDU	M	58	GEN	AAAP	Broom	2476	29	2505	0.178452359	0.222549358	1403736
Andhra Pradesh	Vizianagaram	PRASADA RAO NANDA	M	42	GEN	PPOI	Television	6396	5	6401	0.455997424	0.568678021	1403736
Andhra Pradesh	Vizianagaram	VENKATA SWETHA CHALAPATHI KUMARA KRISHNA RANGARAO RAVU	M	33	GEN	YSRCP	Ceiling Fan	427629	2009	429638	30.60675227	38.16992465	1403736
Andhra Pradesh	Vizianagaram	YELLA RAO SIYYADULA	M	33	SC	IND	Auto- Rickshaw	5125	0	5125	0.365097141	0.455315554	1403736
Andhra Pradesh	Vizianagaram	HARIKISHAN KUPPILI	M	37	GEN	IND	Bat	3573	30	3603	0.256672195	0.320097939	1403736
Andhra Pradesh	Vizianagaram	None of the Above				NOTA	NOTA	6506	22	6528	0.465044709	0.579960963	1403736
Andhra Pradesh	Visakhapatnam	IMANDI VENKATA KURMARAO	M	43	GEN	BSP	Elephant	14941	6	14947	0.867493011	1.284586594	1723011
Andhra Pradesh	Visakhapatnam	KAMBHAMPATI HARI BABU	M	60	GEN	BJP	Lotus	565326	1506	566832	32.89775863	48.71511261	1723011
Andhra Pradesh	Visakhapatnam	BOLISETTI SATYANARAYANA (SATYA)	M	57	GEN	INC	Hand	50605	27	50632	2.938576713	4.351454367	1723011
Andhra Pradesh	Visakhapatnam	KUNA RAMAM	M	51	GEN	AAAP	Broom	6147	28	6175	0.358384247	0.530696609	1723011
Andhra Pradesh	Visakhapatnam	DADI JYOTHI BHAVANI	F	43	GEN	PPOI	Television	2715	2	2717	0.157689069	0.233506508	1723011
Andhra Pradesh	Visakhapatnam	DR|| BHAVANI SANKAR SASTRY.A	M	49	GEN	ICSP	Trumpet	1907	3	1910	0.110852455	0.164150692	1723011
Andhra Pradesh	Visakhapatnam	JT RAMARAO	M	42	GEN	sps	Kite	4316	7	4323	0.250897992	0.371530598	1723011
Andhra Pradesh	Visakhapatnam	Y.S VIJAYAMMA	F	58	GEN	YSRCP	Ceiling Fan	474628	1716	476344	27.64602199	40.93832317	1723011
Andhra Pradesh	Visakhapatnam	SABBAM HARI	M	60	GEN	JaSPa	Chappals	6598	46	6644	0.385604039	0.571003769	1723011
Andhra Pradesh	Visakhapatnam	UMAMAHESWARARAO ARETI	M	33	SC	IND	Bat	1750	1	1751	0.101624424	0.150485792	1723011
Andhra Pradesh	Visakhapatnam	KUTIKUPPALA SURYA RAO	M	60	GEN	IND	Gas Stove	1879	10	1889	0.109633659	0.162345894	1723011
Andhra Pradesh	Visakhapatnam	KURADA SATYANARAYANA PATNAIK	M	50	GEN	IND	Camera	1925	2	1927	0.1118391	0.165611719	1723011
Andhra Pradesh	Visakhapatnam	GEDELA KRISHNARAO	M	60	ST	IND	Batsman	1117	1	1118	0.064886411	0.096084018	1723011
Andhra Pradesh	Visakhapatnam	CHANDRASEKHAR BUDDA	M	35	GEN	IND	Window	1347	1	1348	0.078235136	0.115850855	1723011
Andhra Pradesh	Visakhapatnam	CHALAPATHIRAO RONANKI	M	60	GEN	IND	Battery Torch	1593	1	1594	0.092512468	0.136992777	1723011
Andhra Pradesh	Visakhapatnam	TANUKU DIVAKAR	M	46	GEN	IND	Violin	5418	0	5418	0.314449531	0.465637932	1723011
Andhra Pradesh	Visakhapatnam	DURGAPRASAD GUNTU	M	45	GEN	IND	Letter Box	2610	1	2611	0.151537048	0.224396574	1723011
Andhra Pradesh	Visakhapatnam	NAGENDRA SAIRAM	M	27	GEN	IND	CALCULATOR	2377	0	2377	0.137956171	0.204285966	1723011
Andhra Pradesh	Visakhapatnam	J. PADMAJA	F	34	GEN	IND	Pressure Cooker	1539	1	1540	0.08937842	0.132351867	1723011
Andhra Pradesh	Visakhapatnam	BRAHMA SWAROOP KASIBHATTA	M	46	GEN	IND	School Bag	991	3	994	0.057689707	0.085427114	1723011
Andhra Pradesh	Visakhapatnam	SREENADH REDDY	M	39	GEN	IND	Cauliflower	1378	1	1379	0.080034312	0.118515081	1723011
Andhra Pradesh	Visakhapatnam	SEEMAKURTHI SRINUVASU (BHAGHAVAN SRINU)	M	41	GEN	IND	Mixee	1759	0	1759	0.102088727	0.151173334	1723011
Andhra Pradesh	Visakhapatnam	None of the Above				NOTA	NOTA	7312	17	7329	0.425360024	0.629874567	1723011
Andhra Pradesh	Anakapalli	KARANAM TIRUPATHI RAO	M	45	GEN	BSP	Elephant	14819	15	14834	1.058457025	1.290720024	1401474
Andhra Pradesh	Anakapalli	MUTTAMSETTI SRINIVASA RAO (AVANTHI)	M	47	GEN	TDP	Bicycle	566667	1796	568463	40.56179423	49.46249003	1401474
Andhra Pradesh	Anakapalli	VIJAYA LAKSHMI THOTA	F	44	GEN	INC	Hand	17697	73	17770	1.267950743	1.546184092	1401474
Andhra Pradesh	Anakapalli	KONDARAJU JAMPANA	M	47	GEN	JaSPa	Chappals	6215	46	6261	0.446743928	0.544775386	1401474
Andhra Pradesh	Anakapalli	GUDIVADA AMARNADH	M	30	GEN	YSRCP	Ceiling Fan	518566	1965	520531	37.14168083	45.29188249	1401474
Andhra Pradesh	Anakapalli	VADLAMURI KRISHNA SWAROOP	M	41	SC	DABAP	Auto- Rickshaw	5501	5	5506	0.392872076	0.479082139	1401474
Andhra Pradesh	Anakapalli	SARISA LEELA PRASANNA KUMARI	F	43	GEN	PPOI	Television	2871	4	2875	0.205141159	0.250156402	1401474
Andhra Pradesh	Anakapalli	APPALARAJU SADARAM	M	60	GEN	IND	Violin	3225	3	3228	0.230328925	0.280871258	1401474
Andhra Pradesh	Anakapalli	None of the Above				NOTA	NOTA	8559	45	8604	0.613925053	0.748641977	1401474
Andhra Pradesh	Kakinada	THOTA NARASIMHAM	M	53	GEN	TDP	Bicycle	512045	2357	514402	36.26916921	46.69886431	1418290
Andhra Pradesh	Kakinada	MALLIPUDI MANGAPATI PALLAM RAJU	M	51	GEN	INC	Hand	19528	226	19754	1.39280401	1.793323831	1418290
Andhra Pradesh	Kakinada	MUTHABATHULA RATNA KUMAR	M	37	SC	BSP	Elephant	2469	42	2511	0.177044187	0.227955662	1418290
Andhra Pradesh	Kakinada	ARJUNARAO YEGUPATI	M	57	SC	CPI(ML)(L)	Cup & Saucer	1489	6	1495	0.105408626	0.135720316	1418290
Andhra Pradesh	Kakinada	KOLA VENKATA PRASAD VARMA	M	48	GEN	RJD	Candles	3459	14	3473	0.244872346	0.315288735	1418290
Andhra Pradesh	Kakinada	CHALAMALASETTY SUNIL	M	44	GEN	YSRCP	Ceiling Fan	508068	2903	510971	36.02725818	46.38738845	1418290
Andhra Pradesh	Kakinada	TEKUMUDI VENKATA RAO	M	55	GEN	PPOI	Television	3819	7	3826	0.269761473	0.34733507	1418290
Andhra Pradesh	Kakinada	TUMMALAPALLI SATYA RAMAKRISHNA	M	38	GEN	JaSPa	Chappals	6263	179	6442	0.454208942	0.584822928	1418290
Andhra Pradesh	Kakinada	MOTHA SARADA	F	33	SC	RPI(KH)	Auto- Rickshaw	6835	1	6836	0.481988874	0.620591359	1418290
Andhra Pradesh	Kakinada	ROKKAM DAYAKAR	M	45	SC	RP(K)	Electric Pole	1834	3	1837	0.129522171	0.166768041	1418290
Andhra Pradesh	Kakinada	SRINIVAS DANGETI	M	44	GEN	AAAP	Broom	2266	90	2356	0.166115533	0.213884325	1418290
Andhra Pradesh	Kakinada	KARRA VENKATA APPALA NARASIMHA RAO	M	45	GEN	IND	Ice Cream	1904	3	1907	0.134457692	0.173122838	1418290
Andhra Pradesh	Kakinada	KUNCHE RAMADAS	M	69	SC	IND	Envelope	1117	5	1122	0.07910935	0.101858324	1418290
Andhra Pradesh	Kakinada	GUTTULA ANNAPURNA SESHAGIRI RAO (BATHPARTY-SESHU)	M	53	GEN	IND	Kite	1413	4	1417	0.099909045	0.128639256	1418290
Andhra Pradesh	Kakinada	CHAGANTI SURYANARAYANA MURTY	M	49	GEN	IND	Gas Stove	1230	6	1236	0.087147198	0.112207566	1418290
Andhra Pradesh	Kakinada	JALLURI VENKATESWARLU (J.V)	M	47	SC	IND	Coconut	6634	2	6636	0.467887386	0.602434795	1418290
Andhra Pradesh	Kakinada	DONKA LEELAVATHI	F	62	GEN	IND	Letter Box	3754	2	3756	0.264825952	0.340980273	1418290
Andhra Pradesh	Kakinada	DONAM NEELAKANTAM	M	42	SC	IND	Pot	1693	4	1697	0.119651129	0.154058446	1418290
Andhra Pradesh	Kakinada	PEPAKAYALA SUBHA RAJENDRA	M	48	GEN	IND	Pressure Cooker	1158	3	1161	0.08185914	0.105398854	1418290
Andhra Pradesh	Kakinada	PRABHAKARA RAO MADIKI	M	45	SC	IND	Slate	495	1	496	0.034971691	0.045028279	1418290
Andhra Pradesh	Kakinada	MERLA BHAVANI SANKARA PRASAD	M	54	GEN	IND	Bat	908	2	910	0.064161772	0.082612366	1418290
Andhra Pradesh	Kakinada	VINJAMALLA CHITTI BABU	M	40	SC	IND	Battery Torch	1394	6	1400	0.098710419	0.127095948	1418290
Andhra Pradesh	Kakinada	None of the Above				NOTA	NOTA	4158	200	4358	0.307271432	0.395631531	1418290
Andhra Pradesh	Amalapuram 	AITHABATHULA JOGESWARA VENKATA BUTCHI MAHESWARA RAO	M	63	SC	INC	Hand	12092	90	12182	0.897143678	1.085897506	1357865
Andhra Pradesh	Amalapuram 	GEDDAM SAMPADA RAO	M	44	SC	BSP	Elephant	7117	102	7219	0.531643426	0.64349812	1357865
Andhra Pradesh	Amalapuram 	DR PANDULA RAVINDRA BABU	M	58	SC	TDP	Bicycle	591480	3067	594547	43.78542786	52.997628	1357865
Andhra Pradesh	Amalapuram 	KUNCHE PEDASATYANARAYANA	M	43	SC	PPOI	Television	4543	17	4560	0.335821308	0.406476164	1357865
Andhra Pradesh	Amalapuram 	KONKI VENKATA RAO	M	33	SC	RP(K)	Ring	3220	13	3233	0.238094361	0.288188034	1357865
Andhra Pradesh	Amalapuram 	PINIPE VISWARUPU	M	51	SC	YSRCP	Ceiling Fan	470804	3167	473971	34.90560549	42.24954249	1357865
Andhra Pradesh	Amalapuram 	VIJAYA CHAKRAVARTHY PANTHAGADA	M	61	SC	RPI(KH)	Electric Pole	2861	6	2867	0.211140283	0.255562974	1357865
Andhra Pradesh	Amalapuram 	G.V.HARSHA KUMAR	M	54	SC	JaSPa	Chappals	9587	344	9931	0.73136873	0.88524447	1357865
Andhra Pradesh	Amalapuram 	UNDRU GANI RAJU	M	32	SC	IND	Cup & Saucer	856	6	862	0.06348201	0.076838257	1357865
Andhra Pradesh	Amalapuram 	KASI CHANDRAMOULI	M	28	SC	IND	Auto- Rickshaw	1090	20	1110	0.081745976	0.098944856	1357865
